	Date	Day	IMDB	Place	Rating	Time	Title
11274	2015/09/26	Sat		ACMI Cinema 2		13:30	Muppets 201: Rarities
11275	2015/09/26	Sat		ACMI Cinema 2		15:15	Jim Henson Sesame Street Story
11276	2015/09/26	Sat		ACMI Cinema 1	PG	16:00	Some Like it Hot
11277	2015/09/26	Sat		ACMI Cinema 2	G	17:30	Labyrinth
11278	2015/09/26	Sat		ACMI Cinema 1	MA15+	18:45	A Second Chance
11279	2015/09/26	Sat		ACMI Cinema 2		20:00	Commercial and Experiments
11280	2015/09/26	Sat		ACMI Cinema 1	MA15+	21:05	A Second Chance
11281	2015/09/27	Sun		ACMI Cinema 1	G	10:30	The Muppets Take Manhattan
11282	2015/09/27	Sun		ACMI Cinema 2	R18+	11:00	The New Girlfriend
11283	2015/09/27	Sun		ACMI Cinema 1	G	13:00	The Muppets Take Manhattan
11284	2015/09/27	Sun		ACMI Cinema 2		13:30	Jim Henson: Behind the Seams
11285	2015/09/27	Sun		ACMI Cinema 1	MA15+	15:00	A Second Chance
11286	2015/09/27	Sun		ACMI Cinema 2	G	15:30	The Dark Crystal
11287	2015/09/27	Sun		ACMI Cinema 1	MA15+	17:15	A Second Chance
11288	2015/09/27	Sun		ACMI Cinema 2		18:00	Muppet History 101 + Intro
11289	2015/09/27	Sun		ACMI Cinema 1	MA15+	19:20	A Second Chance
11290	2015/09/27	Sun		ACMI Cinema 2		20:15	I Am Big Bird: Carol Spinney
11291	2015/09/28	Mon		ACMI Cinema 1	G	10:30	The Muppets Take Manhattan
11292	2015/09/28	Mon		ACMI Cinema 2	PG	11:00	Howl's Moving Castle
11293	2015/09/28	Mon		ACMI Cinema 1	G	13:00	The Muppets Take Manhattan
11294	2015/09/28	Mon		ACMI Cinema 2	R18+	13:30	The New Girlfriend
11295	2015/09/28	Mon		ACMI Cinema 1	G	15:30	The Dark Crystal
11296	2015/09/28	Mon		ACMI Cinema 2	G	17:30	Being Elmo
11297	2015/09/28	Mon		ACMI Cinema 1	MA15+	18:45	A Second Chance
11298	2015/09/28	Mon		ACMI Cinema 2		19:45	Jim Henson: Behind the Seams
11299	2015/09/29	Tue		ACMI Cinema 1	G	10:30	Muppet Treasure Island
11300	2015/09/29	Tue		ACMI Cinema 2	PG	11:00	Howl's Moving Castle
11301	2015/09/29	Tue		ACMI Cinema 1	G	13:00	Muppet Treasure Island
11302	2015/09/29	Tue		ACMI Cinema 2	R18+	14:30	The New Girlfriend
11303	2015/09/29	Tue		ACMI Cinema 1	G	15:30	The Dark Crystal
11304	2015/09/29	Tue		ACMI Cinema 2		17:00	Rowlf: A Dog’s Life
11305	2015/09/29	Tue		ACMI Cinema 1		19:00	Commercials & Experiments
11306	2015/09/30	Wed		ACMI Cinema 1	G	10:30	Muppet Treasure Island
11307	2015/09/30	Wed		ACMI Cinema 2	PG	11:00	Howl's Moving Castle
11308	2015/09/30	Wed		ACMI Cinema 1	G	13:00	Muppet Treasure Island
11309	2015/09/30	Wed		ACMI Cinema 2	PG	13:30	Howl's Moving Castle
11310	2015/09/30	Wed		ACMI Cinema 1	G	15:30	The Dark Crystal
11311	2015/09/30	Wed		ACMI Cinema 2	PG	16:00	Howl's Moving Castle
11312	2015/09/30	Wed		ACMI Cinema 1		17:30	Jim Henson Sesame Street Story
11313	2015/09/30	Wed		ACMI Cinema 1		19:30	I Am Big Bird: Carol Spinney
11314	2015/10/01	Thu		ACMI Cinema 1	G	10:30	Muppet Treasure Island
11315	2015/10/01	Thu		ACMI Cinema 2	PG	11:00	Howl's Moving Castle
11316	2015/10/01	Thu		ACMI Cinema 1	G	13:00	Muppet Treasure Island
11317	2015/10/01	Thu		ACMI Cinema 2	PG	13:30	Howl's Moving Castle
11318	2015/10/01	Thu		ACMI Cinema 1	G	15:30	The Dark Crystal
11319	2015/10/01	Thu		ACMI Cinema 2		17:30	Jim Henson: In Performance
11320	2015/10/01	Thu		ACMI Cinema 1	MA15+	18:45	A Second Chance
11321	2015/10/01	Thu		ACMI Cinema 2	G	19:15	Labyrinth
11322	2015/10/02	Fri		ACMI Cinema 1	G	10:30	Muppet Treasure Island
11323	2015/10/02	Fri		ACMI Cinema 2	PG	11:00	Howl's Moving Castle
11324	2015/10/02	Fri		ACMI Cinema 1	G	13:00	Muppet Treasure Island
11325	2015/10/02	Fri		ACMI Cinema 2	G	15:30	The Dark Crystal
11326	2015/10/02	Fri		ACMI Cinema 1	MA15+	16:00	A Second Chance
11327	2015/10/02	Fri		ACMI Cinema 2		17:30	Muppets 201: Rarities
11328	2015/10/02	Fri		ACMI Cinema 1	MA15+	18:45	A Second Chance
11329	2015/10/02	Fri		ACMI Cinema 2		19:15	Commercial and Experiments
11330	2015/10/02	Fri		ACMI Cinema 2	G	21:00	Labyrinth
11331	2015/10/03	Sat		ACMI Cinema 1	G	10:30	Muppet Treasure Island
11332	2015/10/03	Sat		ACMI Cinema 1	G	13:00	Muppet Treasure Island
11333	2015/10/03	Sat		ACMI Cinema 2		14:45	Muppet Music Moments
11334	2015/10/03	Sat		ACMI Cinema 1	PG	16:00	Women He's Undressed
11335	2015/10/03	Sat		ACMI Cinema 2		16:30	Jim Henson’s Tales Muppetland
11336	2015/10/03	Sat		ACMI Cinema 1	MA15+	18:45	A Second Chance
11337	2015/10/03	Sat		ACMI Cinema 2	G	20:15	Being Elmo
11338	2015/10/03	Sat		ACMI Cinema 1	MA15+	21:05	A Second Chance
11339	2015/10/04	Sun		ACMI Cinema 1	G	10:30	Muppet Treasure Island
11340	2015/10/04	Sun		ACMI Cinema 2	M	11:00	Hip Hop-eration
11341	2015/10/04	Sun		ACMI Cinema 1	G	13:00	Muppet Treasure Island
11342	2015/10/04	Sun		ACMI Cinema 2	18+	14:00	Tea Time (La Once)
11343	2015/10/04	Sun		ACMI Cinema 2		16:00	Jim Henson: Behind the Seams
11344	2015/10/04	Sun		ACMI Cinema 1	MA15+	17:30	A Second Chance
11345	2015/10/04	Sun		ACMI Cinema 2		18:00	Jim Henson Sesame Street Story
11346	2015/10/04	Sun		ACMI Cinema 1	MA15+	19:30	A Second Chance
11347	2015/10/05	Mon		ACMI Cinema 2	PG	10:00	What We Did On... Holiday
11348	2015/10/05	Mon		ACMI Cinema 2	18+	12:30	Tea Time (La Once)
11349	2015/10/05	Mon		ACMI Cinema 2	M	14:30	Jimmy’s Hall
11350	2015/10/05	Mon		ACMI Cinema 2	G	17:30	Being Elmo
11351	2015/10/05	Mon		ACMI Cinema 2		19:15	Muppets 201: Rarities
11352	2015/10/06	Tue		ACMI Cinema 2	M	10:00	Hip Hop-eration
11353	2015/10/06	Tue		ACMI Cinema 2	PG	12:30	What We Did On... Holiday
11354	2015/10/06	Tue		ACMI Cinema 2	M	14:30	Pride
11355	2015/10/06	Tue		ACMI Cinema 2		17:30	Jim Henson: In Performance
11356	2015/10/07	Wed		ACMI Cinema 2	M	10:00	Pride
11357	2015/10/07	Wed		ACMI Cinema 2	PG	12:45	SFF: Women He's Undressed
11358	2015/10/07	Wed		ACMI Cinema 2	G	14:45	Gold Diggers of 1933
11359	2015/10/08	Thu		ACMI Cinema 2	E	10:00	Benvenuto Cellini - E.N.O.
11360	2015/10/08	Thu		ACMI Cinema 2	M	14:30	Jimmy’s Hall
11361	2015/10/08	Thu		ACMI Cinema 1		17:00	I Am Big Bird: Carol Spinney
11362	2015/10/08	Thu		ACMI Cinema 2	M	18:30	1984
11363	2015/10/08	Thu		ACMI Cinema 2	G	21:00	Labyrinth
11364	2015/10/09	Fri		ACMI Cinema 2	18+	10:00	Tea Time (La Once)
11365	2015/10/09	Fri		ACMI Cinema 2	PG	11:45	SFF: Women He's Undressed
11366	2015/10/09	Fri		ACMI Cinema 1		15:30	Eames: Architect & Painter
11367	2015/10/09	Fri		ACMI Cinema 1		18:00	I Am Big Bird: Carol Spinney
11368	2015/10/09	Fri		ACMI Cinema 2	M	19:00	Blow Out
11369	2015/10/09	Fri		ACMI Cinema 1		20:15	Gray Matters
11370	2015/10/09	Fri		ACMI Cinema 2	G	21:15	Labyrinth
11371	2015/10/10	Sat		ACMI Cinema 1	PG	10:30	The Secret of Kells
11372	2015/10/10	Sat		ACMI Cinema 2	E	11:00	The Pirates of Penzance
11373	2015/10/10	Sat		ACMI Cinema 1	PG	13:00	The Secret of Kells
11374	2015/10/10	Sat		ACMI Cinema 2		15:00	Muppet Music Moments
11375	2015/10/10	Sat		ACMI Cinema 1	G	16:00	Les Girls
11376	2015/10/10	Sat		ACMI Cinema 2		16:45	Commercial and Experiments
11377	2015/10/10	Sat		ACMI Cinema 2	R	18:30	Red Road
11378	2015/10/10	Sat		ACMI Cinema 1		19:00	Gray Matters
11379	2015/10/10	Sat		ACMI Cinema 2		21:00	I Am Big Bird: Carol Spinney
11380	2015/10/11	Sun		ACMI Cinema 1	PG	10:30	The Secret of Kells
11381	2015/10/11	Sun		ACMI Cinema 2	E	11:00	The Pirates of Penzance
11382	2015/10/11	Sun		ACMI Cinema 1	PG	13:00	The Secret of Kells
11383	2015/10/11	Sun		ACMI Cinema 2		14:00	Jim Henson’s Tales Muppetland
11384	2015/10/11	Sun		ACMI Cinema 2	G	15:45	The Dark Crystal
11385	2015/10/11	Sun		ACMI Cinema 1	PG	16:00	Rear Window
11386	2015/10/11	Sun		ACMI Cinema 1		18:45	Gray Matters
11387	2015/10/11	Sun		ACMI Cinema 2	G	19:30	Being Elmo
11388	2015/10/12	Mon		ACMI Cinema 2	E	13:30	The Pirates of Penzance
11389	2015/10/12	Mon		ACMI Cinema 1		14:30	Eames: Architect & Painter
11390	2015/10/12	Mon		ACMI Cinema 1	18+	18:00	The Shipment
11391	2015/10/12	Mon		ACMI Cinema 1		20:00	Gray Matters
11392	2015/10/13	Tue		ACMI Cinema 2	E	14:30	The Pirates of Penzance
11393	2015/10/13	Tue		ACMI Cinema 1		15:30	Eames: Architect & Painter
11394	2015/10/13	Tue		ACMI Cinema 1	18+	18:00	Seagull (Thinking of you)
11395	2015/10/13	Tue		ACMI Cinema 1	18+	19:45	Transition
11396	2015/10/14	Wed		ACMI Cinema 1	G	16:00	Les Girls
11397	2015/10/14	Wed		ACMI Cinema 1		18:00	How Can You Stay in the House?
11398	2015/10/14	Wed		ACMI Cinema 1		20:00	Gray Matters
11399	2015/10/15	Thu		ACMI Cinema 1		17:30	Gray Matters
11400	2015/10/15	Thu		ACMI Cinema 2	MA 15+	19:00	Hidden
11401	2015/10/15	Thu		ACMI Cinema 1		19:30	Gray Matters
11402	2015/10/16	Fri		ACMI Cinema 2	PG	14:45	Rear Window
11403	2015/10/16	Fri		ACMI Cinema 1		16:30	Eames: Architect & Painter
11404	2015/10/16	Fri		ACMI Cinema 2	CTC	17:30	We Live in Public
11405	2015/10/16	Fri		ACMI Cinema 1		18:30	Gray Matters
11406	2015/10/16	Fri		ACMI Cinema 2	M	19:30	Citizen Four
11407	2015/10/16	Fri		ACMI Cinema 1		20:30	Eames: Architect & Painter
11408	2015/10/17	Sat		ACMI Cinema 1	G	10:30	Labyrinth
11409	2015/10/17	Sat		ACMI Cinema 2	E	11:00	The Pirates of Penzance
11410	2015/10/17	Sat		ACMI Cinema 1	G	13:00	Labyrinth
11411	2015/10/17	Sat		ACMI Cinema 2		14:00	Gray Matters
11412	2015/10/17	Sat		ACMI Cinema 1	15+	16:00	Fashions of 1934
11413	2015/10/17	Sat		ACMI Cinema 2		16:30	Gray Matters
11414	2015/10/17	Sat		ACMI Cinema 1	M	19:00	Blow Out
11415	2015/10/18	Sun		ACMI Cinema 1	G	10:30	Labyrinth
11416	2015/10/18	Sun		ACMI Cinema 2	E	11:00	The Pirates of Penzance
11417	2015/10/18	Sun		ACMI Cinema 1	G	13:00	Labyrinth
11418	2015/10/18	Sun		ACMI Cinema 2		14:00	Eames: Architect & Painter
11419	2015/10/18	Sun		ACMI Cinema 1		16:00	Aural Contract
11420	2015/10/18	Sun		ACMI Cinema 2		16:30	Gray Matters
11421	2015/10/18	Sun		ACMI Cinema 2		18:00	Gray Matters
11422	2015/10/18	Sun		ACMI Cinema 1	18+	19:30	Transition
11423	2015/10/19	Mon		ACMI Cinema 2	E	13:30	The Pirates of Penzance
11424	2015/10/19	Mon		ACMI Cinema 1		18:45	Gray Matters
11425	2015/10/20	Tue		ACMI Cinema 2	E	14:30	The Pirates of Penzance
11426	2015/10/20	Tue		ACMI Cinema 2		17:30	Gray Matters
11427	2015/10/20	Tue		ACMI Cinema 1	18+	18:00	Acting Stranger
11428	2015/10/20	Tue		ACMI Cinema 2		19:30	Gray Matters
11429	2015/10/21	Wed		ACMI Cinema 1		18:30	Gray Matters
11430	2015/10/21	Wed		ACMI Cinema 1		21:00	Eames: Architect & Painter
11431	2015/10/22	Thu		ACMI Cinema 1		14:00	Eames: Architect & Painter
11432	2015/10/22	Thu		ACMI Cinema 1		16:30	Gray Matters
11433	2015/10/22	Thu		ACMI Cinema 1		18:30	Gray Matters
11434	2015/10/22	Thu		ACMI Cinema 2	CTC	19:00	We Live in Public
11435	2015/10/22	Thu		ACMI Cinema 1		20:20	Eames: Architect & Painter
11436	2015/10/22	Thu		ACMI Cinema 2	M	21:00	Citizen Four
11437	2015/10/23	Fri		ACMI Cinema 2	MA	16:00	Hidden
11438	2015/10/23	Fri		ACMI Cinema 1		17:30	Gray Matters
11439	2015/10/23	Fri		ACMI Cinema 2	M	18:45	1984
11440	2015/10/23	Fri		ACMI Cinema 1		19:30	Gray Matters
11441	2015/10/24	Sat		ACMI Cinema 1	PG	10:30	The Secret of Kells
11442	2015/10/24	Sat		ACMI Cinema 2	M	11:00	Far from the Madding Crowd
11443	2015/10/24	Sat		ACMI Cinema 1	PG	13:00	The Secret of Kells
11444	2015/10/24	Sat		ACMI Cinema 2		14:00	Eames: Architect & Painter
11445	2015/10/24	Sat		ACMI Cinema 1	PG	16:00	Some Like it Hot
11446	2015/10/24	Sat		ACMI Cinema 2		16:30	Gray Matters
11447	2015/10/24	Sat		ACMI Cinema 2		18:30	Gray Matters
11448	2015/10/24	Sat		ACMI Cinema 2		20:20	Eames: Architect & Painter
11449	2015/10/25	Sun		ACMI Cinema 1	PG	10:30	The Secret of Kells
11450	2015/10/25	Sun		ACMI Cinema 2	M	11:00	Far from the Madding Crowd
11451	2015/10/25	Sun		ACMI Cinema 1	PG	13:00	The Secret of Kells
11452	2015/10/25	Sun		ACMI Cinema 2		14:30	Gray Matters
11453	2015/10/25	Sun		ACMI Cinema 1		15:30	Eames: Architect & Painter
11454	2015/10/25	Sun		ACMI Cinema 2	R 18+	17:00	Red Road
11455	2015/10/25	Sun		ACMI Cinema 1		17:45	Gray Matters
11456	2015/10/25	Sun		ACMI Cinema 2	M	19:30	Blow Out
11457	2015/10/25	Sun		ACMI Cinema 1		19:45	Eames: Architect & Painter
11458	2015/10/26	Mon		ACMI Cinema 2	M	13:30	Far from the Madding Crowd
11459	2015/10/26	Mon		ACMI Cinema 1		16:30	Gray Matters
11460	2015/10/26	Mon		ACMI Cinema 2		17:00	Eames: Architect & Painter
11461	2015/10/26	Mon		ACMI Cinema 1		18:30	Eames: Architect & Painter
11462	2015/10/26	Mon		ACMI Cinema 2		19:00	Songs From the Second Floor
11463	2015/10/26	Mon		ACMI Cinema 1		20:30	Gray Matters
11464	2015/10/27	Tue		ACMI Cinema 2	M	14:30	Far from the Madding Crowd
11465	2015/10/27	Tue		ACMI Cinema 1		16:30	Gray Matters
11466	2015/10/27	Tue		ACMI Cinema 2		17:15	Eames: Architect & Painter
11467	2015/10/27	Tue		ACMI Cinema 1	15+	19:00	Sam Klemke’s Time Machine
11468	2015/10/27	Tue		ACMI Cinema 2	M	19:30	You, the Living
11469	2015/10/28	Wed		ACMI Cinema 1	15+	18:45	Sam Klemke’s Time Machine
11470	2015/10/29	Thu		ACMI Cinema 1		19:00	A Pigeon Sat on a Branch
11471	2015/10/30	Fri		ACMI Cinema 1		16:30	A Pigeon Sat on a Branch
11472	2015/10/30	Fri		ACMI Cinema 1		19:00	A Pigeon Sat on a Branch
11473	2015/10/31	Sat		ACMI Cinema 1	G	10:30	Labyrinth
11474	2015/10/31	Sat		ACMI Cinema 2	M	11:00	Far from the Madding Crowd
11475	2015/10/31	Sat		ACMI Cinema 1	G	13:00	Labyrinth
11476	2015/10/31	Sat		ACMI Cinema 1	PG	16:00	Women He's Undressed
11477	2015/10/31	Sat		ACMI Cinema 1		18:30	A Pigeon Sat on a Branch
11478	2015/10/31	Sat		ACMI Cinema 1		20:50	A Pigeon Sat on a Branch
11479	2015/11/01	Sun		ACMI Cinema 1	G	10:30	Labyrinth
11480	2015/11/01	Sun		ACMI Cinema 2	M	11:00	Far from the Madding Crowd
11481	2015/11/01	Sun		ACMI Cinema 1	G	13:00	Labyrinth
11482	2015/11/01	Sun		ACMI Cinema 1		16:00	A Pigeon Sat on a Branch
11483	2015/11/01	Sun		ACMI Cinema 1		18:30	A Pigeon Sat on a Branch
11484	2015/11/02	Mon		ACMI Cinema 2	M	13:30	Far from the Madding Crowd
11485	2015/11/02	Mon		ACMI Cinema 1		19:00	Songs From the Second Floor
11486	2015/11/03	Tue		ACMI Cinema 1	G	10:30	Labyrinth
11487	2015/11/03	Tue		ACMI Cinema 1	G	13:00	Labyrinth
11488	2015/11/03	Tue		ACMI Cinema 2	M	14:30	Far from the Madding Crowd
11489	2015/11/03	Tue		ACMI Cinema 1	M	16:30	You, the Living
11490	2015/11/03	Tue		ACMI Cinema 2		18:45	A Pigeon Sat on a Branch
11491	2015/11/04	Wed		ACMI Cinema 1		16:30	A Pigeon Sat on a Branch
11492	2015/11/04	Wed		ACMI Cinema 1		19:15	A Pigeon Sat on a Branch
11493	2015/11/06	Fri		ACMI Cinema 1		16:30	A Pigeon Sat on a Branch
11494	2015/11/06	Fri		ACMI Cinema 1		19:00	A Pigeon Sat on a Branch
11495	2015/11/07	Sat		ACMI Cinema 1	PG	10:30	The Secret of Kells
11496	2015/11/07	Sat		ACMI Cinema 2	M	11:00	Testament of Youth
11497	2015/11/07	Sat		ACMI Cinema 1	PG	13:00	The Secret of Kells
11498	2015/11/07	Sat		ACMI Cinema 1	G	16:00	Les Girls
11499	2015/11/07	Sat		ACMI Cinema 1		18:30	A Pigeon Sat on a Branch
11500	2015/11/07	Sat		ACMI Cinema 1		20:50	A Pigeon Sat on a Branch
11501	2015/11/08	Sun		ACMI Cinema 1	PG	10:30	The Secret of Kells
11502	2015/11/08	Sun		ACMI Cinema 2	M	11:00	Testament of Youth
11503	2015/11/08	Sun		ACMI Cinema 1	PG	13:00	The Secret of Kells
11504	2015/11/08	Sun		ACMI Cinema 1		16:00	A Pigeon Sat on a Branch
11505	2015/11/08	Sun		ACMI Cinema 1		18:30	A Pigeon Sat on a Branch
11506	2015/11/09	Mon		ACMI Cinema 2	M	13:30	Testament of Youth
11507	2015/11/10	Tue		ACMI Cinema 2	M	14:30	Testament of Youth
11508	2015/11/11	Wed		ACMI Cinema 1		16:30	A Pigeon Sat on a Branch
11509	2015/11/11	Wed		ACMI Cinema 1		19:30	A Pigeon Sat on a Branch
11510	2015/11/12	Thu		ACMI Cinema 2	M	16:30	You, the Living
11511	2015/11/12	Thu		ACMI Cinema 2		19:00	A Pigeon Sat on a Branch
11512	2015/11/13	Fri		ACMI Cinema 2		17:30	A Pigeon Sat on a Branch
11513	2015/11/13	Fri		ACMI Cinema 2		20:00	A Pigeon Sat on a Branch
11514	2015/11/14	Sat		ACMI Cinema 1		10:30	Komaneko: The Curious Cat
11515	2015/11/14	Sat		ACMI Cinema 2	M	11:00	Testament of Youth
11516	2015/11/14	Sat		ACMI Cinema 1		13:00	Komaneko: The Curious Cat
11517	2015/11/14	Sat		ACMI Cinema 1	15+	16:00	Fashions of 1934
11518	2015/11/14	Sat		ACMI Cinema 1		18:30	A Pigeon Sat on a Branch
11519	2015/11/14	Sat		ACMI Cinema 1	PG	20:50	Station to Station
11520	2015/11/15	Sun		ACMI Cinema 1		10:30	Komaneko: The Curious Cat
11521	2015/11/15	Sun		ACMI Cinema 2	M	11:00	Testament of Youth
11522	2015/11/15	Sun		ACMI Cinema 1		13:00	Komaneko: The Curious Cat
11523	2015/11/15	Sun		ACMI Cinema 1	PG	15:30	Station to Station
11524	2015/11/15	Sun		ACMI Cinema 1		17:30	A Pigeon Sat on a Branch
11525	2015/11/15	Sun		ACMI Cinema 1	PG	19:50	Station to Station
11526	2015/11/16	Mon		ACMI Cinema 2	M	13:30	Testament of Youth
11527	2015/11/16	Mon		ACMI Cinema 1	18+	18:30	The Pearl Button
11528	2015/11/17	Tue		ACMI Cinema 2	M	14:30	Testament of Youth
11529	2015/11/17	Tue		ACMI Cinema 1	PG	16:45	Station to Station
11530	2015/11/17	Tue		ACMI Cinema 1	PG	19:00	Station to Station
11531	2015/11/19	Thu		ACMI Cinema 1	PG	16:45	Station to Station
11532	2015/11/19	Thu		ACMI Cinema 1	PG	19:30	Station to Station
11533	2015/11/20	Fri		ACMI Cinema 1	PG	17:15	Station to Station
11534	2015/11/20	Fri		ACMI Cinema 1	PG	19:30	Station to Station
11535	2015/11/21	Sat		ACMI Cinema 1	PG	10:30	Summer Wars
11536	2015/11/21	Sat		ACMI Cinema 2	M	11:00	The Age of Adaline
11537	2015/11/21	Sat		ACMI Cinema 1	PG	13:00	Summer Wars
11538	2015/11/21	Sat		ACMI Cinema 1	PG	16:00	Some Like it Hot
11539	2015/11/21	Sat		ACMI Cinema 2		18:30	A Pigeon Sat on a Branch
11540	2015/11/21	Sat		ACMI Cinema 1	PG	19:00	Station to Station
11541	2015/11/21	Sat		ACMI Cinema 1	PG	21:00	Station to Station
11542	2015/11/22	Sun		ACMI Cinema 1	PG	10:30	Summer Wars
11543	2015/11/22	Sun		ACMI Cinema 2	M	11:00	The Age of Adaline
11544	2015/11/22	Sun		ACMI Cinema 1	PG	13:00	Summer Wars
11545	2015/11/22	Sun		ACMI Cinema 2	M	15:00	You, the Living
11546	2015/11/22	Sun		ACMI Cinema 1	PG	16:00	Station to Station
11547	2015/11/22	Sun		ACMI Cinema 2		17:30	A Pigeon Sat on a Branch
11548	2015/11/22	Sun		ACMI Cinema 1	PG	18:00	Station to Station
11549	2015/11/23	Mon		ACMI Cinema 2	M	13:30	The Age of Adaline
11550	2015/11/24	Tue		ACMI Cinema 2	M	14:30	The Age of Adaline
11551	2015/11/25	Wed		ACMI Cinema 1	18+	18:30	Shock Room
11552	2015/11/28	Sat		ACMI Cinema 1	PG	10:30	Summer Wars
11553	2015/11/28	Sat		ACMI Cinema 2	M	11:00	The Age of Adaline
11554	2015/11/28	Sat		ACMI Cinema 1	PG	13:00	Summer Wars
11555	2015/11/28	Sat		ACMI Cinema 1	PG	16:00	Women He's Undressed
11556	2015/11/29	Sun		ACMI Cinema 1	PG	10:30	Summer Wars
11557	2015/11/29	Sun		ACMI Cinema 2	M	11:00	The Age of Adaline
11558	2015/11/29	Sun		ACMI Cinema 1	PG	13:00	Summer Wars
11559	2015/11/30	Mon		ACMI Cinema 2	M	13:30	The Age of Adaline
11560	2015/12/01	Tue		ACMI Cinema 2	M	14:30	The Age of Adaline
11561	2015/12/05	Sat		ACMI Cinema 2	G	11:00	On the Town
11562	2015/12/05	Sat		ACMI Cinema 1	PG	13:00	MEM:Bill
11563	2015/12/05	Sat		ACMI Cinema 1	G	16:00	Gold Diggers of 1933
11564	2015/12/06	Sun		ACMI Cinema 2	G	11:00	On the Town
11565	2015/12/06	Sun		ACMI Cinema 1		13:00	Nativity 3
11566	2015/12/07	Mon		ACMI Cinema 2	G	13:30	On the Town
11567	2015/12/08	Tue		ACMI Cinema 2	G	14:30	On the Town
11568	2015/12/10	Thu		ACMI Cinema 1		18:30	Code: Debugging the Gender Gap
11569	2015/12/12	Sat		ACMI Cinema 2	G	11:00	On the Town
11570	2015/12/12	Sat		ACMI Cinema 1		13:00	Nativity 3
11571	2015/12/12	Sat		ACMI Cinema 1	PG	16:00	Women He's Undressed
11572	2015/12/12	Sat		ACMI Cinema 1		19:00	Feelings are Facts
11573	2015/12/13	Sun		ACMI Cinema 2	G	11:00	On the Town
11574	2015/12/13	Sun		ACMI Cinema 1		13:00	Nativity 3
11575	2015/12/13	Sun		ACMI Cinema 2	18+	14:00	JR:Networks of Intimacy
11576	2015/12/14	Mon		ACMI Cinema 1		11:00	Nativity 3
11577	2015/12/14	Mon		ACMI Cinema 1		13:15	Nativity 3
11578	2015/12/14	Mon		ACMI Cinema 2	G	13:30	On the Town
11579	2015/12/14	Mon		ACMI Cinema 2		18:30	Boruto: Naruto The Movie
11580	2015/12/14	Mon		ACMI Cinema 1		19:00	Feelings are Facts
11581	2015/12/15	Tue		ACMI Cinema 1		11:00	Nativity 3
11582	2015/12/15	Tue		ACMI Cinema 1		13:15	Nativity 3
11583	2015/12/15	Tue		ACMI Cinema 2	G	14:30	On the Town
11584	2015/12/15	Tue		ACMI Cinema 2	not R	18:30	Evangelion:3.0 You Can
11585	2015/12/15	Tue		ACMI Cinema 1		19:00	Feelings are Facts
11586	2015/12/16	Wed		ACMI Cinema 2		11:00	Nativity 3
11587	2015/12/16	Wed		ACMI Cinema 2		13:15	Nativity 3
11588	2015/12/16	Wed		ACMI Cinema 1		18:00	Nativity 3
11589	2015/12/17	Thu		ACMI Cinema 2		11:00	Nativity 3
11590	2015/12/17	Thu		ACMI Cinema 2		13:15	Nativity 3
11591	2015/12/17	Thu		ACMI Cinema 1	G	16:00	Laputa: Castle in the Sky
11592	2015/12/17	Thu		ACMI Cinema 2	M	18:40	Princess Mononoke
11593	2015/12/18	Fri		ACMI Cinema 2		11:00	Nativity 3
11594	2015/12/18	Fri		ACMI Cinema 2		13:15	Nativity 3
11595	2015/12/18	Fri		ACMI Cinema 2	G	18:00	My Neighbor Totoro
11596	2015/12/18	Fri		ACMI Cinema 2		20:00	Dragon Ball Z: Resurrection 'F
11597	2015/12/19	Sat		ACMI Cinema 2	G	11:00	The Bishop's Wife
11598	2015/12/19	Sat		ACMI Cinema 1	G	13:00	The Muppet Christmas Carol
11599	2015/12/19	Sat		ACMI Cinema 2		15:30	Boruto: Naruto The Movie
11600	2015/12/19	Sat		ACMI Cinema 1	G	16:00	Gold Diggers of 1933
11601	2015/12/19	Sat		ACMI Cinema 2	G	18:00	Laputa: Castle in the Sky
11602	2015/12/19	Sat		ACMI Cinema 2	not R	20:30	Evangelion:3.0 You Can
11603	2015/12/20	Sun		ACMI Cinema 2	G	11:00	The Bishop's Wife
11604	2015/12/20	Sun		ACMI Cinema 1	PG	11:15	Bill
11605	2015/12/20	Sun		ACMI Cinema 1	PG	13:15	Bill
11606	2015/12/20	Sun		ACMI Cinema 2	G	14:00	My Neighbor Totoro
11607	2015/12/20	Sun		ACMI Cinema 2	M	16:00	Princess Mononoke
11608	2015/12/20	Sun		ACMI Cinema 2		18:45	Dragon Ball Z: Resurrection 'F
11609	2015/12/21	Mon		ACMI Cinema 1		11:00	Monkey Kingdom
11610	2015/12/21	Mon		ACMI Cinema 1	PG	13:00	Bill
11611	2015/12/21	Mon		ACMI Cinema 2	G	13:30	The Bishop's Wife
11612	2015/12/22	Tue		ACMI Cinema 1		11:00	Monkey Kingdom
11613	2015/12/22	Tue		ACMI Cinema 1	PG	13:00	Bill
11614	2015/12/22	Tue		ACMI Cinema 2	G	14:30	The Bishop's Wife
11615	2015/12/23	Wed		ACMI Cinema 1		11:00	Monkey Kingdom
11616	2015/12/23	Wed		ACMI Cinema 1	PG	13:00	Bill
11617	2015/12/23	Wed		ACMI Cinema 2	PG	18:00	Asterix: Mansions of Gods
11618	2015/12/24	Thu		ACMI Cinema 1	PG	11:00	Bill
11619	2015/12/24	Thu		ACMI Cinema 2		11:30	Monkey Kingdom
11620	2015/12/26	Sat		ACMI Cinema 2	G	11:00	The Bishop's Wife
