	index	Date	Day	IMDB	Place	Rating_x	Time	Title	Rating_y	tmdb_id	original_language	release_date	budget	revenue	runtime	genre	director	cast
1664	1476	2005-04-07	Thu		C2GA Cinema 2 General Admit	PG	13:30	The Iron Giant		10386.0	en	1999-08-06	70000000.0	23159305.0	86.0	['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']	Brad Bird	
1655	1477	2005-04-08	Fri		C2GA Cinema 2 General Admit		11:00	Animated Kids' Flicks - Autumn 2005										
1665	1478	2005-04-08	Fri		C2GA Cinema 2 General Admit	PG	13:30	The Iron Giant		10386.0	en	1999-08-06	70000000.0	23159305.0	86.0	['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']	Brad Bird	
1682	1479	2005-04-08	Fri		C2GA Cinema 2 General Admit	PG	22:00	The Fearless Vampire Killers			en	1967-02-01	2000000.0		108.0			
1683	1480	2005-04-08	Fri		C1GA Cinema 1 General Admit	PG	22:00	The Fearless Vampire Killers			en	1967-02-01	2000000.0		108.0			
1684	1481	2005-04-09	Sat		C2GA Cinema 2 General Admit	M	11:00	Facing Windows		29987.0	it	2003-02-27	0.0	15530077.0	106.0	['Drama', 'Romance']	Ferzan Ozpetek	
1688	1482	2005-04-09	Sat		C2GA Cinema 2 General Admit	PG	14:00	The Big Steal		19998.0	en	1949-07-09	0.0	0.0	71.0	['Romance', 'Drama', 'Thriller', 'Crime']	Don Siegel	
1689	1483	2005-04-10	Sun		C2GA Cinema 2 General Admit	G	10:30	The Cat Returns		15370.0	ja	2002-07-19	0.0	522911.0	75.0	['Adventure', 'Fantasy', 'Animation', 'Drama', 'Family']	Hiroyuki Morita	
1690	1484	2005-04-10	Sun		C2GA Cinema 2 General Admit	G	13:00	The Cat Returns		15370.0	ja	2002-07-19	0.0	522911.0	75.0	['Adventure', 'Fantasy', 'Animation', 'Drama', 'Family']	Hiroyuki Morita	
1656	1485	2005-04-11	Mon		C2GA Cinema 2 General Admit		11:00	Animated Kids' Flicks - Autumn 2005										
1685	1486	2005-04-11	Mon		C2GA Cinema 2 General Admit	M	13:30	Facing Windows		29987.0	it	2003-02-27	0.0	15530077.0	106.0	['Drama', 'Romance']	Ferzan Ozpetek	
1666	1487	2005-04-11	Mon		C1GA Cinema 1 General Admit	PG	13:30	The Iron Giant		10386.0	en	1999-08-06	70000000.0	23159305.0	86.0	['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']	Brad Bird	
1657	1488	2005-04-12	Tue		C2GA Cinema 2 General Admit		11:00	Animated Kids' Flicks - Autumn 2005										
1667	1489	2005-04-12	Tue		C2GA Cinema 2 General Admit	PG	13:30	The Iron Giant		10386.0	en	1999-08-06	70000000.0	23159305.0	86.0	['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']	Brad Bird	
1658	1490	2005-04-13	Wed		C2GA Cinema 2 General Admit		11:00	Animated Kids' Flicks - Autumn 2005										
1668	1491	2005-04-13	Wed		C2GA Cinema 2 General Admit	PG	13:30	The Iron Giant		10386.0	en	1999-08-06	70000000.0	23159305.0	86.0	['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']	Brad Bird	
1659	1492	2005-04-14	Thu		C2GA Cinema 2 General Admit		11:00	Animated Kids' Flicks - Autumn 2005										
1669	1493	2005-04-14	Thu		C2GA Cinema 2 General Admit	PG	13:30	The Iron Giant		10386.0	en	1999-08-06	70000000.0	23159305.0	86.0	['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']	Brad Bird	
1660	1494	2005-04-15	Fri		C2GA Cinema 2 General Admit		11:00	Animated Kids' Flicks - Autumn 2005										
1670	1495	2005-04-15	Fri		C2GA Cinema 2 General Admit	PG	13:30	The Iron Giant		10386.0	en	1999-08-06	70000000.0	23159305.0	86.0	['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']	Brad Bird	
1691	1496	2005-04-15	Fri		C2GA Cinema 2 General Admit	PG	22:00	The Asphalt Jungle		16958.0	en		0.0	0.0	112.0	['Action', 'Crime', 'Drama', 'Thriller']	John Huston	
1686	1497	2005-04-16	Sat		C1GA Cinema 1 General Admit	M	11:00	Facing Windows		29987.0	it	2003-02-27	0.0	15530077.0	106.0	['Drama', 'Romance']	Ferzan Ozpetek	
1692	1498	2005-04-16	Sat		C1GA Cinema 1 General Admit	G	14:00	Storm Boy		14302.0		1976-11-18	0.0	0.0	88.0	['Drama']	Henri Safran	
1699	1499	2005-04-17	Sun		C1GA Cinema 1 General Admit	PG	10:30	The Princess Bride		2493.0	en	1987-09-18	16000000.0	30857814.0	98.0	['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']	Rob Reiner	
1700	1500	2005-04-17	Sun		C1GA Cinema 1 General Admit	PG	13:00	The Princess Bride		2493.0	en	1987-09-18	16000000.0	30857814.0	98.0	['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']	Rob Reiner	
1687	1501	2005-04-18	Mon		C2GA Cinema 2 General Admit	M	13:30	Facing Windows		29987.0	it	2003-02-27	0.0	15530077.0	106.0	['Drama', 'Romance']	Ferzan Ozpetek	
1701	1502	2005-04-22	Fri		C1GA Cinema 1 General Admit	Unclassified 18+	22:00	Foxy Brown		22048.0	en	1974-04-05	500000.0	0.0	94.0	['Thriller', 'Action', 'Crime']	Jack Hill 	
1702	1503	2005-04-23	Sat		C1GA Cinema 1 General Admit	PG	11:00	Vanity Fair		11632.0	en	2004-09-01	23000000.0	16123851.0	141.0	['Drama', 'Romance']	Mira Nair	
1706	1504	2005-04-23	Sat		C1GA Cinema 1 General Admit	PG	14:00	The Getting of Wisdom		42214.0	en	1977-08-25	0.0	0.0	101.0	['Drama']	Bruce Beresford	
1293	1505	2005-04-24	Sun		C1GA Cinema 1 General Admit	G	10:30	The Wizard of Oz		630.0	en	1939-08-15	2777000.0	33754967.0	102.0	['Adventure', 'Family', 'Fantasy']	Victor Fleming	
1294	1506	2005-04-24	Sun		C1GA Cinema 1 General Admit	G	13:00	The Wizard of Oz		630.0	en	1939-08-15	2777000.0	33754967.0	102.0	['Adventure', 'Family', 'Fantasy']	Victor Fleming	
1703	1507	2005-04-25	Mon		C2GA Cinema 2 General Admit	PG	13:30	Vanity Fair		11632.0	en	2004-09-01	23000000.0	16123851.0	141.0	['Drama', 'Romance']	Mira Nair	
1707	1508	2005-04-29	Fri		C2GA Cinema 2 General Admit	PG	22:00	Forbidden Planet		830.0	en	1956-03-15	1900000.0	3250000.0	98.0	['Adventure', 'Science Fiction', 'Action']	Fred M. Wilcox	
1704	1509	2005-04-30	Sat		C2GA Cinema 2 General Admit	PG	11:00	Vanity Fair		11632.0	en	2004-09-01	23000000.0	16123851.0	141.0	['Drama', 'Romance']	Mira Nair	
1710	1510	2005-04-30	Sat		C2GA Cinema 2 General Admit	G	14:00	My Brilliant Career		16659.0	en	1979-08-17	0.0	0.0	100.0	['Drama', 'Romance']	Gillian Armstrong	
1714	1511	2005-05-01	Sun		C2GA Cinema 2 General Admit	G	10:30	Kiki's Delivery Service		16859.0	ja	1989-07-29	6900000.0	18172849.0	103.0	['Animation', 'Adventure', 'Drama', 'Fantasy']	Hayao Miyazaki	
1715	1512	2005-05-01	Sun		C2GA Cinema 2 General Admit	G	13:00	Kiki's Delivery Service		16859.0	ja	1989-07-29	6900000.0	18172849.0	103.0	['Animation', 'Adventure', 'Drama', 'Fantasy']	Hayao Miyazaki	
1705	1513	2005-05-02	Mon		C2GA Cinema 2 General Admit	PG	13:30	Vanity Fair		11632.0	en	2004-09-01	23000000.0	16123851.0	141.0	['Drama', 'Romance']	Mira Nair	
1728	1514	2005-05-06	Fri		C1GA Cinema 1 General Admit	M	22:00	Bullitt		916.0	en	1968-10-17	5500000.0	42300873.0	113.0	['Action', 'Crime', 'Drama', 'Thriller']	Peter Yates	
1729	1515	2005-05-07	Sat		C2GA Cinema 2 General Admit	PG	11:00	Finding Neverland		866.0	en			116766556.0	106.0	['Drama']	Marc Forster	
1733	1516	2005-05-07	Sat		C2GA Cinema 2 General Admit	18+	14:00	You Can't See 'Round Corners		467319.0	en	1969-01-15		0.0	98.0	[]	David Cahill	
1734	1517	2005-05-08	Sun		C2GA Cinema 2 General Admit	PG	10:30	P.J. Hogan's Peter Pan										
1735	1518	2005-05-08	Sun		C2GA Cinema 2 General Admit	PG	13:00	P.J. Hogan's Peter Pan										
1730	1519	2005-05-09	Mon		C2GA Cinema 2 General Admit	PG	13:30	Finding Neverland		866.0	en			116766556.0	106.0	['Drama']	Marc Forster	
1736	1520	2005-05-13	Fri		C1GA Cinema 1 General Admit	Unclassified 18+	22:00	Braindead		763.0	en	1992-08-13	3000000.0	242623.0	104.0	['Horror', 'Comedy']	Peter Jackson	
1731	1521	2005-05-14	Sat		C2GA Cinema 2 General Admit	PG	11:00	Finding Neverland		866.0	en			116766556.0	106.0	['Drama']	Marc Forster	
1737	1522	2005-05-14	Sat		C2GA Cinema 2 General Admit	R18+	14:00	The Man From Hong Kong		21990.0	en	1975-07-31	0.0	0.0	111.0	['Action', 'Crime']	Brian Trenchard-Smith	
1738	1523	2005-05-15	Sun		C2GA Cinema 2 General Admit	PG	10:30	The Triplets of Belleville		9662.0	fr	2003-06-11	8000000.0	1477676.0	80.0	['Adventure', 'Animation', 'Comedy', 'Drama']	Sylvain Chomet	
1739	1524	2005-05-15	Sun		C1GA Cinema 1 General Admit	PG	10:30	The Triplets of Belleville		9662.0	fr	2003-06-11	8000000.0	1477676.0	80.0	['Adventure', 'Animation', 'Comedy', 'Drama']	Sylvain Chomet	
1740	1525	2005-05-15	Sun		C2GA Cinema 2 General Admit	PG	13:00	The Triplets of Belleville		9662.0	fr	2003-06-11	8000000.0	1477676.0	80.0	['Adventure', 'Animation', 'Comedy', 'Drama']	Sylvain Chomet	
1732	1526	2005-05-16	Mon		C2GA Cinema 2 General Admit	PG	13:30	Finding Neverland		866.0	en			116766556.0	106.0	['Drama']	Marc Forster	
1741	1527	2005-05-20	Fri		C1GA Cinema 1 General Admit	M	22:00	The Honeymoon Killers		10237.0	en	1970-02-04	0.0	0.0	108.0	['Crime', 'Drama', 'Thriller']		
1742	1528	2005-05-21	Sat		C1GA Cinema 1 General Admit	M	11:00	Les Choristes										
1746	1529	2005-05-21	Sat		C2GA Cinema 2 General Admit	M15+	14:00	The Cars That Ate Paris			en	1974-10-10	0.0	0.0	87.0			
1747	1530	2005-05-22	Sun		C2GA Cinema 2 General Admit	G	10:30	ADVANCE PREVIEW: Pooh's Heffalump Movie										
1748	1531	2005-05-22	Sun		C2GA Cinema 2 General Admit	G	13:00	ADVANCE PREVIEW: Pooh's Heffalump Movie										
1743	1532	2005-05-23	Mon		C2GA Cinema 2 General Admit	M	13:30	Les Choristes										
1749	1533	2005-05-27	Fri		C2GA Cinema 2 General Admit	Unclassified 18+	22:00	The Detective		42636.0	en	1968-05-28	0.0	0.0	114.0	['Drama', 'Mystery', 'Thriller']	Gordon Douglas	
1744	1534	2005-05-28	Sat		C2GA Cinema 2 General Admit	M	11:00	Les Choristes										
1750	1535	2005-05-28	Sat		C2GA Cinema 2 General Admit	M	14:00	The Odd Angry Shot		29582.0	en	1979-03-01	600000.0	0.0	92.0	['War']	Tom Jeffrey	
1751	1536	2005-05-29	Sun		C2GA Cinema 2 General Admit	PG	10:30	Sky Capatain & the World of Tomorrow										
1752	1537	2005-05-29	Sun		C2GA Cinema 2 General Admit	PG	13:00	Sky Capatain & the World of Tomorrow										
1745	1538	2005-05-30	Mon		C2GA Cinema 2 General Admit	M	13:30	Les Choristes										
1753	1539	2005-06-03	Fri		C2GA Cinema 2 General Admit	M	22:00	The Weather Underground		14108.0	en	2002-01-01	0.0	0.0	92.0	['Documentary']	Bill Siegel	
1754	1540	2005-06-04	Sat		C1GA Cinema 1 General Admit	M	11:00	Hero		10699.0	en	1992-10-02	42000000.0	0.0	117.0	['Drama', 'Comedy', 'Thriller', 'Mystery']	Stephen Frears	
1758	1541	2005-06-04	Sat		C2GA Cinema 2 General Admit	PG	14:00	Wrong Side of the Road		184827.0	en	1980-12-31	0.0	0.0	80.0	[]		
1759	1542	2005-06-05	Sun		C2GA Cinema 2 General Admit	PG	10:30	Porco Rosso		11621.0	ja	1992-07-18	0.0	0.0	94.0	['Comedy', 'Animation', 'Adventure']	Hayao Miyazaki	
1760	1543	2005-06-05	Sun		C2GA Cinema 2 General Admit	PG	13:00	Porco Rosso		11621.0	ja	1992-07-18	0.0	0.0	94.0	['Comedy', 'Animation', 'Adventure']	Hayao Miyazaki	
1755	1544	2005-06-06	Mon		C2GA Cinema 2 General Admit	M	1:30	Hero		10699.0	en	1992-10-02	42000000.0	0.0	117.0	['Drama', 'Comedy', 'Thriller', 'Mystery']	Stephen Frears	
1761	1545	2005-06-10	Fri		C2GA Cinema 2 General Admit	M	22:00	Mars Attacks!			en	1996-12-12	70000000.0	101371017.0				
1762	1546	2005-06-10	Fri		C1GA Cinema 1 General Admit	M	22:00	Mars Attacks!			en	1996-12-12	70000000.0	101371017.0				
1756	1547	2005-06-11	Sat		C2GA Cinema 2 General Admit	M	11:00	Hero		10699.0	en	1992-10-02	42000000.0	0.0	117.0	['Drama', 'Comedy', 'Thriller', 'Mystery']	Stephen Frears	
1765	1548	2005-06-11	Sat		C1GA Cinema 1 General Admit	G	14:00	Crystal Voyager		145160.0	en	1973-12-05	0.0	0.0	78.0	[]	David Elfick	
1767	1549	2005-06-12	Sun		C2GA Cinema 2 General Admit	G	10:30	Willy Wonka & the Chocolate Factory		252.0	en	1971-06-29	3000000.0	4000000.0	100.0	['Family', 'Fantasy']	Mel Stuart	
1768	1550	2005-06-12	Sun		C2GA Cinema 2 General Admit	G	13:00	Willy Wonka & the Chocolate Factory		252.0	en	1971-06-29	3000000.0	4000000.0	100.0	['Family', 'Fantasy']	Mel Stuart	
1757	1551	2005-06-13	Mon		C2GA Cinema 2 General Admit	M	1:30	Hero		10699.0	en	1992-10-02	42000000.0	0.0	117.0	['Drama', 'Comedy', 'Thriller', 'Mystery']	Stephen Frears	
1769	1552	2005-06-17	Fri		C1GA Cinema 1 General Admit	M	22:00	Valley of the Dolls		3055.0	en	1967-12-27	5000000.0	50000000.0	123.0	['Music', 'Drama', 'Romance']	Mark Robson	
1770	1553	2005-06-18	Sat		C1GA Cinema 1 General Admit	MA	11:00	Barbarian Invasions		11042.0	fr	2003-05-21	8000000.0	3432342.0	99.0	['Comedy', 'Crime', 'Drama']	Denys Arcand	
1775	1554	2005-06-18	Sat		C1GA Cinema 1 General Admit	M	14:00	Sweetie		65015.0	en	1989-09-28	0.0		97.0	['Drama', 'Comedy']	Jane Campion	
1771	1555	2005-06-20	Mon		C2GA Cinema 2 General Admit	MA	13:30	Barbarian Invasions		11042.0	fr	2003-05-21	8000000.0	3432342.0	99.0	['Comedy', 'Crime', 'Drama']	Denys Arcand	
1772	1556	2005-06-25	Sat		C2GA Cinema 2 General Admit	MA	11:00	Barbarian Invasions		11042.0	fr	2003-05-21	8000000.0	3432342.0	99.0	['Comedy', 'Crime', 'Drama']	Denys Arcand	
1773	1557	2005-06-25	Sat		C1GA Cinema 1 General Admit	MA	11:00	Barbarian Invasions		11042.0	fr	2003-05-21	8000000.0	3432342.0	99.0	['Comedy', 'Crime', 'Drama']	Denys Arcand	
1776	1558	2005-06-27	Mon		C2GA Cinema 2 General Admit	G	11:00	Animated Kids' Flicks										
1774	1559	2005-06-27	Mon		C1GA Cinema 1 General Admit	MA	13:30	Barbarian Invasions		11042.0	fr	2003-05-21	8000000.0	3432342.0	99.0	['Comedy', 'Crime', 'Drama']	Denys Arcand	
1831	1560	2005-06-27	Mon		C2GA Cinema 2 General Admit	PG	13:30	Edward Scissorhands		162.0	en	1990-12-05	20000000.0	53000000.0	105.0	['Fantasy', 'Drama', 'Romance']		
1777	1561	2005-06-28	Tue		C2GA Cinema 2 General Admit	G	11:00	Animated Kids' Flicks										
1832	1562	2005-06-28	Tue		C2GA Cinema 2 General Admit	PG	13:30	Edward Scissorhands		162.0	en	1990-12-05	20000000.0	53000000.0	105.0	['Fantasy', 'Drama', 'Romance']		
1778	1563	2005-06-29	Wed		C2GA Cinema 2 General Admit	G	11:00	Animated Kids' Flicks										
1833	1564	2005-06-29	Wed		C2GA Cinema 2 General Admit	PG	13:30	Edward Scissorhands		162.0	en	1990-12-05	20000000.0	53000000.0	105.0	['Fantasy', 'Drama', 'Romance']		
1779	1565	2005-06-30	Thu		C2GA Cinema 2 General Admit	G	11:00	Animated Kids' Flicks										
1834	1566	2005-06-30	Thu		C2GA Cinema 2 General Admit	PG	13:30	Edward Scissorhands		162.0	en	1990-12-05	20000000.0	53000000.0	105.0	['Fantasy', 'Drama', 'Romance']		
1780	1567	2005-07-01	Fri		C2GA Cinema 2 General Admit	G	11:00	Animated Kids' Flicks										
1835	1568	2005-07-01	Fri		C2GA Cinema 2 General Admit	PG	13:30	Edward Scissorhands		162.0	en	1990-12-05	20000000.0	53000000.0	105.0	['Fantasy', 'Drama', 'Romance']		
1851	1569	2005-07-01	Fri		C2GA Cinema 2 General Admit	M	22:00	The Curse of Frankenstein		3079.0	en	1957-05-02	0.0	0.0	82.0	['Horror', 'Science Fiction']	Terence Fisher	
1852	1570	2005-07-02	Sat		C1GA Cinema 1 General Admit	M	11:00	My House in Umbria		36730.0	en	2003-05-25	0.0	0.0	103.0	['Drama', 'Mystery']	Richard Loncraine	
1856	1571	2005-07-02	Sat		C2GA Cinema 2 General Admit	MA	14:00	The Boys		42832.0	fr	1997-12-12	0.0	0.0	107.0	['Comedy']	Louis Saïa	
1857	1572	2005-07-03	Sun		C2GA Cinema 2 General Admit	PG	10:30	Gremlins		927.0	en	1984-06-07	11000000.0	153083102.0	106.0	['Fantasy', 'Horror', 'Comedy']	Joe Dante	
1858	1573	2005-07-03	Sun		C2GA Cinema 2 General Admit	PG	13:00	Gremlins		927.0	en	1984-06-07	11000000.0	153083102.0	106.0	['Fantasy', 'Horror', 'Comedy']	Joe Dante	
1781	1574	2005-07-04	Mon		C2GA Cinema 2 General Admit	G	11:00	Animated Kids' Flicks										
1836	1575	2005-07-04	Mon		C2GA Cinema 2 General Admit	PG	13:30	Edward Scissorhands		162.0	en	1990-12-05	20000000.0	53000000.0	105.0	['Fantasy', 'Drama', 'Romance']		
1853	1576	2005-07-04	Mon		C1GA Cinema 1 General Admit	M	13:30	My House in Umbria		36730.0	en	2003-05-25	0.0	0.0	103.0	['Drama', 'Mystery']	Richard Loncraine	
1782	1577	2005-07-05	Tue		C2GA Cinema 2 General Admit	G	11:00	Animated Kids' Flicks										
1837	1578	2005-07-05	Tue		C2GA Cinema 2 General Admit	PG	13:30	Edward Scissorhands		162.0	en	1990-12-05	20000000.0	53000000.0	105.0	['Fantasy', 'Drama', 'Romance']		
1783	1579	2005-07-06	Wed		C2GA Cinema 2 General Admit	G	11:00	Animated Kids' Flicks										
1838	1580	2005-07-06	Wed		C2GA Cinema 2 General Admit	PG	13:30	Edward Scissorhands		162.0	en	1990-12-05	20000000.0	53000000.0	105.0	['Fantasy', 'Drama', 'Romance']		
1784	1581	2005-07-07	Thu		C2GA Cinema 2 General Admit	G	11:00	Animated Kids' Flicks										
1839	1582	2005-07-07	Thu		C2GA Cinema 2 General Admit	PG	13:30	Edward Scissorhands		162.0	en	1990-12-05	20000000.0	53000000.0	105.0	['Fantasy', 'Drama', 'Romance']		
1785	1583	2005-07-08	Fri		C2GA Cinema 2 General Admit	G	11:00	Animated Kids' Flicks										
1840	1584	2005-07-08	Fri		C2GA Cinema 2 General Admit	PG	13:30	Edward Scissorhands		162.0	en	1990-12-05	20000000.0	53000000.0	105.0	['Fantasy', 'Drama', 'Romance']		
1859	1585	2005-07-08	Fri		C2GA Cinema 2 General Admit	PG	22:00	The Misfits		11536.0	en	1961-01-01	4000000.0	8200000.0	124.0	['Drama', 'Action', 'Romance']	John Huston	
1854	1586	2005-07-09	Sat		C2GA Cinema 2 General Admit	M	11:00	My House in Umbria		36730.0	en	2003-05-25	0.0	0.0	103.0	['Drama', 'Mystery']	Richard Loncraine	
1860	1587	2005-07-09	Sat		C2GA Cinema 2 General Admit	M	14:00	The Year My Voice Broke		19958.0	en	1987-01-01	0.0	0.0	105.0	['Drama', 'Foreign', 'Romance']	John Duigan	
1861	1588	2005-07-10	Sun		C2GA Cinema 2 General Admit	PG	10:30	Steamboy		8953.0	ja	2004-07-17	20000000.0	0.0	126.0	['Animation', 'Fantasy', 'Science Fiction']	Katsuhiro Ōtomo	
1862	1589	2005-07-10	Sun		C2GA Cinema 2 General Admit	PG	13:00	Steamboy		8953.0	ja	2004-07-17	20000000.0	0.0	126.0	['Animation', 'Fantasy', 'Science Fiction']	Katsuhiro Ōtomo	
1855	1590	2005-07-11	Mon		C2GA Cinema 2 General Admit	M	13:30	My House in Umbria		36730.0	en	2003-05-25	0.0	0.0	103.0	['Drama', 'Mystery']	Richard Loncraine	
1863	1591	2005-07-15	Fri		C2GA Cinema 2 General Admit	M	22:00	Whatever Happened To Baby Jane?										
1864	1592	2005-07-16	Sat		C1GA Cinema 1 General Admit	M	11:00	Touching the Void		11194.0	en	2003-09-05	0.0	13885802.0	106.0	['Documentary', 'Action', 'Adventure']	Kevin Macdonald	
1865	1593	2005-07-18	Mon		C2GA Cinema 2 General Admit	M	13:30	Touching the Void		11194.0	en	2003-09-05	0.0	13885802.0	106.0	['Documentary', 'Action', 'Adventure']	Kevin Macdonald	
1866	1594	2005-07-23	Sat		C1GA Cinema 1 General Admit	M	11:00	Touching the Void		11194.0	en	2003-09-05	0.0	13885802.0	106.0	['Documentary', 'Action', 'Adventure']	Kevin Macdonald	
1868	1595	2005-07-24	Sun		C1GA Cinema 1 General Admit	G	10:30	Shark Tale		10555.0	en	2004-09-20	75000000.0	367275019.0	90.0	['Animation', 'Action', 'Comedy', 'Family']	Rob Letterman	
1869	1596	2005-07-24	Sun		C1GA Cinema 1 General Admit	G	13:00	Shark Tale		10555.0	en	2004-09-20	75000000.0	367275019.0	90.0	['Animation', 'Action', 'Comedy', 'Family']	Rob Letterman	
1867	1597	2005-07-25	Mon		C1GA Cinema 1 General Admit	M	13:30	Touching the Void		11194.0	en	2003-09-05	0.0	13885802.0	106.0	['Documentary', 'Action', 'Adventure']	Kevin Macdonald	
1876	1598	2005-07-30	Sat		C1GA Cinema 1 General Admit	M	11:00	Ladies in Lavender		9528.0	en	2004-06-14	0.0	20377075.0	104.0	['Drama', 'Romance']	Charles Dance	
1881	1599	2005-07-31	Sun		C1GA Cinema 1 General Admit	G	10:30	Ice Age		425.0	en	2002-03-10	59000000.0	383257136.0	81.0	['Animation', 'Comedy', 'Family', 'Adventure']	Chris Wedge	
1882	1600	2005-07-31	Sun		C1GA Cinema 1 General Admit	G	13:00	Ice Age		425.0	en	2002-03-10	59000000.0	383257136.0	81.0	['Animation', 'Comedy', 'Family', 'Adventure']	Chris Wedge	
1877	1601	2005-08-01	Mon		C1GA Cinema 1 General Admit	M	13:30	Ladies in Lavender		9528.0	en	2004-06-14	0.0	20377075.0	104.0	['Drama', 'Romance']	Charles Dance	
1878	1602	2005-08-01	Mon		C2GA Cinema 2 General Admit	M	13:30	Ladies in Lavender		9528.0	en	2004-06-14	0.0	20377075.0	104.0	['Drama', 'Romance']	Charles Dance	
1879	1603	2005-08-06	Sat		C1GA Cinema 1 General Admit	M	11:00	Ladies in Lavender		9528.0	en	2004-06-14	0.0	20377075.0	104.0	['Drama', 'Romance']	Charles Dance	
1883	1604	2005-08-07	Sun		C1GA Cinema 1 General Admit	G	10:30	Thunderbirds Are Go!		35780.0	en	1966-12-15	0.0	0.0	93.0	['Animation', 'Family', 'Action', 'Science Fiction']	David Lane	
1884	1605	2005-08-07	Sun		C1GA Cinema 1 General Admit	G	13:00	Thunderbirds Are Go!		35780.0	en	1966-12-15	0.0	0.0	93.0	['Animation', 'Family', 'Action', 'Science Fiction']	David Lane	
1880	1606	2005-08-08	Mon		C2GA Cinema 2 General Admit	M	13:30	Ladies in Lavender		9528.0	en	2004-06-14	0.0	20377075.0	104.0	['Drama', 'Romance']	Charles Dance	
1885	1607	2005-08-12	Fri		C2GA Cinema 2 General Admit	M	22:00	The Blob		9599.0	en	1988-08-05	19000000.0	8247943.0	95.0	['Horror', 'Science Fiction']	Chuck Russell	
1886	1608	2005-08-13	Sat		C2GA Cinema 2 General Admit		11:00	Wondrous Oblivion		25334.0	en	2004-04-23	0.0	0.0	106.0	['Drama', 'Foreign']	Paul Morrison	
1891	1609	2005-08-13	Sat		C2GA Cinema 2 General Admit	M	14:00	The Rats of Tobruk		68326.0		1944-06-30		0.0	68.0	['War', 'Action']	Charles Chauvel	
1892	1610	2005-08-14	Sun		C1GA Cinema 1 General Admit		10:30	Lemony Snicket's A Series of Unfortunate Events		11774.0	en	2004-12-16	140000000.0	209073645.0	108.0	['Adventure', 'Comedy', 'Family']	Brad Silberling	
1893	1611	2005-08-14	Sun		C1GA Cinema 1 General Admit		13:00	Lemony Snicket's A Series of Unfortunate Events		11774.0	en	2004-12-16	140000000.0	209073645.0	108.0	['Adventure', 'Comedy', 'Family']	Brad Silberling	
1894	1612	2005-08-14	Sun		C1GA Cinema 1 General Admit	18+	15:30	Reverence - Program 1										
1895	1613	2005-08-15	Mon		MRCH Merchandise		0:01	Owen Land Book										
1887	1614	2005-08-15	Mon		C1GA Cinema 1 General Admit	PG	13:30	Wondrous Oblivion		25334.0	en	2004-04-23	0.0	0.0	106.0	['Drama', 'Foreign']	Paul Morrison	
1896	1615	2005-08-15	Mon		C1GA Cinema 1 General Admit		18:30	Reverence - Program 2										
1897	1616	2005-08-19	Fri		C2GA Cinema 2 General Admit	M	22:00	A Streetcar Named Desire		702.0	en	1951-09-18	1800000.0	8000000.0	125.0	['Drama']	Elia Kazan	
1888	1617	2005-08-20	Sat		C1GA Cinema 1 General Admit	PG	11:00	Wondrous Oblivion		25334.0	en	2004-04-23	0.0	0.0	106.0	['Drama', 'Foreign']	Paul Morrison	
1898	1618	2005-08-20	Sat		C1GA Cinema 1 General Admit	M	14:00	Muriel's Wedding		236.0	en	1994-09-29		15119639.0	106.0	['Drama', 'Comedy', 'Romance']	P.J. Hogan	
1900	1619	2005-08-20	Sat		C1GA Cinema 1 General Admit	PG	18:30	In a Lonely Place		17057.0	en	1950-05-17	0.0	0.0	94.0	['Drama', 'Mystery', 'Thriller']	Nicholas Ray	
